id|address|bldgnbr|predir|streetname|streettype|suffdir|city|state_code|zip5|zip4|latitude|longitude|fullfipsid|objectid|gid|geom|cty_rural|blk_rural,,
16229|CORNER OF 4TH & TOUGHNUT   TOMBSTONE AZ 85638|0||CORNER OF 4TH & TOUGHNUT|||TOMBSTONE|AZ|85638|218|31.7037|-110.056|040030004001253|10-1-04-2-3160|7417|0101000020E61000000000004093835BC00000002025B43F40|0|0,,
19205|1211 YELLOW JACKET WAY TOMBSTONE AZ 85638|1211||YELLOW JACKET|WAY||TOMBSTONE|AZ|85638||31.7244|-110.072|040030004002001|10-1-04-2-584|7418|0101000020E610000000000040A3845BC00000002073B93F40|0|0,,
21459|912 N GUN CLUB RD TOMBSTONE AZ 85638|912|N|GUN CLUB|RD||TOMBSTONE|AZ|85638||31.7254|-110.071|040030004002001|10-1-04-2-7869|7419|0101000020E6100000000000408C845BC000000000B2B93F40|0|0,,
15449|411 N 9TH ST TOMBSTONE AZ 85638|411|N|9TH|ST||TOMBSTONE|AZ|85638|1000|31.7156|-110.059|040030004002018|10-1-04-2-2459|7420|0101000020E610000000000080CC835BC0000000C033B73F40|0|0,,
22497|402 E FREMONT ST TOMBSTONE AZ 85638|402|E|FREMONT|ST||TOMBSTONE|AZ|85638||31.7137|-110.067|040030004002078|10-1-04-2-8802|7421|0101000020E61000000000008042845BC000000060B3B63F40|0|0,,
19699|315 FREMONT ST TOMBSTONE AZ 85638|315||FREMONT|ST||TOMBSTONE|AZ|85638||31.7138|-110.067|040030004002085|10-1-04-2-6284|7422|0101000020E6100000000000404D845BC000000080BEB63F40|0|0,,
20208|315 E FREMONT ST TOMBSTONE AZ 85638|315|E|FREMONT|ST||TOMBSTONE|AZ|85638||31.7138|-110.067|040030004002085|10-1-04-2-6742|7423|0101000020E6100000000000404D845BC000000080BEB63F40|0|0,,
15928|805 FREMONT TOMBSTONE AZ 85638|805||FREMONT|||TOMBSTONE|AZ|85638|1000|31.7121|-110.062|040030004002090|10-1-04-2-2890|7424|0101000020E6100000000000C0FC835BC0000000204CB63F40|0|0,,
18343|7 N SAN DIEGO ST TOMBSTONE AZ 85638|7|N|SAN DIEGO|ST||TOMBSTONE|AZ|85638||31.7089|-110.055|040030004002093|10-1-04-2-5063|7425|0101000020E6100000000000007F835BC0000000007DB53F40|0|0,,
19698|7 N SAN DIEGO ST TOMBSTONE AZ 85638|7|N|SAN DIEGO|ST||TOMBSTONE|AZ|85638||31.7089|-110.055|040030004002093|10-1-04-2-6283|7426|0101000020E6100000000000007F835BC0000000007DB53F40|0|0,,
19856|PEAR   PORTAL AZ 85632|0||PEAR|||PORTAL|AZ|85632||31.9797|-109.112|040030005001010|10-1-04-2-6425|7427|0101000020E6100000000000202F475BC0000000E0CDFA3F40|0|0,,
19869|1 FIREHOUSE LN SAN SIMON AZ 85632|1||FIREHOUSE|LN||SAN SIMON|AZ|85632||31.9797|-109.112|040030005001010|10-1-04-2-6437|7428|0101000020E6100000000000202F475BC0000000E0CDFA3F40|0|0,,
22720|MP 383   I-10   SAN SIMON AZ 85632|MP 383||I-10|||SAN SIMON|AZ|85632||31.9797|-109.112|040030005001010|10-1-04-2-9002|7429|0101000020E6100000000000202F475BC0000000E0CDFA3F40|0|0,,
16109|3 S ROCK HOUSE RD PORTAL AZ 85632|3|S|ROCK HOUSE|RD||PORTAL|AZ|85632||32.0019|-109.194|040030005001012|10-1-04-2-3052|7430|0101000020E6100000000000E0644C5BC0000000203E004040|0|0,,
19521|1216 W PORTAL RD PORTAL AZ 85632|1216|W|PORTAL|RD||PORTAL|AZ|85632||31.9142|-109.141|040030005001014|10-1-04-2-6123|7431|0101000020E61000000000000009495BC0000000E006EA3F40|0|0,,
14705|6460 E HIGHWAY 181 PEARCE AZ 85625|6460|E|HIGHWAY 181|||PEARCE|AZ|85625|9725|31.8761|-109.6|040030005001075|10-1-04-2-179|7432|0101000020E6100000000000E064665BC0000000A049E03F40|0|0,,
15721|6460 E 181 HWY PEARCE AZ 85625|6460|E|181|HWY||PEARCE|AZ|85625|9725|31.8761|-109.6|040030005001075|10-1-04-2-2703|7433|0101000020E6100000000000E064665BC0000000A049E03F40|0|0,,
23819|2358 S CATHEDRAL ROCK RD PORTAL AZ 85632|2358|S|CATHEDRAL ROCK|RD||PORTAL|AZ|85632||31.9122|-109.146|040030005001272|10-1-04-2-9993|7434|0101000020E6100000000000005B495BC00000002085E93F40|0|0,,
14106|10488 N SKELETON CANYON RD DOUGLAS AZ 85608|10488|N|SKELETON CANYON|RD||DOUGLAS|AZ|85608|435|31.6896|-109.131|040030005001356|10-1-04-2-125|7435|0101000020E6100000000000205A485BC0000000808CB03F40|0|0,,
15718|10488 SKELETON CANYON RD DOUGLAS AZ 85608|10488||SKELETON CANYON|RD||DOUGLAS|AZ|85608||31.6905|-109.132|040030005001356|10-1-04-2-2700|7436|0101000020E61000000000004079485BC0000000A0C4B03F40|0|0,,
14366|3979 MCNEAL ST MCNEAL AZ 85617|3979||MCNEAL|ST||MCNEAL|AZ|85617|8|31.5994|-109.678|040030005001523|10-1-04-2-1484|7437|0101000020E610000000000080616B5BC00000008075993F40|0|0,,
15834|3979 MCNEAL ST MCNEAL AZ 85617|3979||MCNEAL|ST||MCNEAL|AZ|85617||31.5994|-109.678|040030005001523|10-1-04-2-2805|7438|0101000020E610000000000080616B5BC00000008075993F40|0|0,,
21441|3988 W THOMPSON RD ELFRIDA AZ 85610|3988|W|THOMPSON|RD||ELFRIDA|AZ|85610||31.7145|-109.672|040030005002015|10-1-04-2-7852|7439|0101000020E610000000000040076B5BC000000040EBB63F40|0|0,,
21467|4019 W THOMPSON RD ELFRIDA AZ 85610|4019|W|THOMPSON|RD||ELFRIDA|AZ|85610||31.7145|-109.674|040030005002015|10-1-04-2-7876|7440|0101000020E6100000000000A0236B5BC0000000C0E7B63F40|0|0,,
15390|4088 W JEFFERSON RD ELFRIDA AZ 85610|4088|W|JEFFERSON|RD||ELFRIDA|AZ|85610|158|31.6854|-109.689|040030005002017|10-1-04-2-2405|7441|0101000020E610000000000040166C5BC0000000E076AF3F40|0|0,,
15937|4088 JEFFERSON RD ELFRIDA AZ 85610|4088||JEFFERSON|RD||ELFRIDA|AZ|85610||31.6854|-109.689|040030005002017|10-1-04-2-2899|7442|0101000020E610000000000040166C5BC0000000E076AF3F40|0|0,,
16260|10566 HIGHWAY 191 ELFRIDA AZ 85610|10566||HIGHWAY 191|||ELFRIDA|AZ|85610||31.6976|-109.687|040030005002017|10-1-04-2-3189|7443|0101000020E610000000000080FC6B5BC0000000E097B23F40|0|0,,
16851|10566 HWY 191 ELFRIDA AZ 85610|10566||HWY 191|||ELFRIDA|AZ|85610||31.6976|-109.687|040030005002017|10-1-04-2-3720|7444|0101000020E610000000000080FC6B5BC0000000E097B23F40|0|0,,
19216|4088 E JEFFERSON RD ELFRIDA AZ 85610|4088|E|JEFFERSON|RD||ELFRIDA|AZ|85610||31.6854|-109.689|040030005002017|10-1-04-2-585|7445|0101000020E610000000000040166C5BC0000000E076AF3F40|0|0,,
15778|4070 JEFFERSON RD ELFRIDA AZ 85610|4070||JEFFERSON|RD||ELFRIDA|AZ|85610||31.6854|-109.689|040030005002020|10-1-04-2-2755|7446|0101000020E610000000000020116C5BC0000000E076AF3F40|0|0,,
21305|4070 W JEFFERSON RD ELFRIDA AZ 85610|4070|W|JEFFERSON|RD||ELFRIDA|AZ|85610|328|31.6854|-109.689|040030005002020|10-1-04-2-773|7447|0101000020E610000000000020116C5BC0000000E076AF3F40|0|0,,
16035|10552 N HIGHWAY 191 ELFRIDA AZ 85610|10552|N|HIGHWAY 191|||ELFRIDA|AZ|85610|9021|31.6949|-109.687|040030005002027|10-1-04-2-2987|7448|0101000020E610000000000060FA6B5BC000000080E7B13F40|0|0,,
19157|10293 N CENTRAL HWY ELFRIDA AZ 85610|10293|N|CENTRAL|HWY||ELFRIDA|AZ|85610||31.6794|-109.687|040030005002029|10-1-04-2-5797|7449|0101000020E610000000000060FB6B5BC0000000A0ECAD3F40|0|0,,
19985|10293 N CENTRAL HWY ELFRIDA AZ 85610|10293|N|CENTRAL|HWY||ELFRIDA|AZ|85610||31.6794|-109.687|040030005002029|10-1-04-2-6541|7450|0101000020E610000000000060FB6B5BC0000000A0ECAD3F40|0|0,,
15773|7081 N CENTRAL HWY MCNEAL AZ 85617|7081|N|CENTRAL|HWY||MCNEAL|AZ|85617|9710|31.4605|-109.698|040030005003054|10-1-04-2-2750|7451|0101000020E6100000000000C0AC6C5BC000000060E1753F40|0|0,,
20438|7081 N CENTRAL HWY MCNEAL AZ 85617|7081|N|CENTRAL|HWY||MCNEAL|AZ|85617|9710|31.4605|-109.698|040030005003054|10-1-04-2-695|7452|0101000020E6100000000000C0AC6C5BC000000060E1753F40|0|0,,
21464|6996 N CENTRAL HWY DOUBLE ADOBE AZ 85617|6996|N|CENTRAL|HWY||DOUBLE ADOBE|AZ|85617||31.4638|-109.698|040030005003061|10-1-04-2-7873|7453|0101000020E610000000000000B36C5BC000000040BC763F40|0|0,,
21290|3701 W CAMBRIDGE PHOENIX AZ 85009|3701|W|CAMBRIDGE|||PHOENIX|AZ|85009||31.4608|-109.593|040030005004039|10-1-04-2-7716|7454|0101000020E610000000000020EC655BC0000000A0F7753F40|0|0,,
21420|6940 N AIR TERMINAL BLVD DOUGLAS AZ 85607|6940|N|AIR TERMINAL|BLVD||DOUGLAS|AZ|85607||31.4583|-109.597|040030005004060|10-1-04-2-7833|7455|0101000020E6100000000000402E665BC0000000C051753F40|0|0,,
19917|6911 N BDI BLVD DOUGLAS AZ 85607|6911|N|BDI|BLVD||DOUGLAS|AZ|85607||31.4549|-109.596|040030005004077|10-1-04-2-6480|7456|0101000020E6100000000000E01E665BC0000000C075743F40|0|0,,
16279|2173 OAK AVE DOUGLAS AZ 85607|2173||OAK|AVE||DOUGLAS|AZ|85607||31.3641|-109.595|040030006001247|10-1-04-2-3205|7457|0101000020E6100000000000A00D665BC000000040375D3F40|0|0,,
17101|2174 W OAK AVE DOUGLAS AZ 85607|2174|W|OAK|AVE||DOUGLAS|AZ|85607||31.3642|-109.595|040030006001247|10-1-04-2-3946|7458|0101000020E6100000000000600C665BC0000000C03A5D3F40|0|0,,
20612|2050 N US HIGHWAY 191 DOUGLAS AZ 85607|2050|N|US HIGHWAY 191|||DOUGLAS|AZ|85607||31.354|-109.579|040030006001247|10-1-04-2-7105|7459|0101000020E61000000000004016655BC0000000409D5A3F40|0|0,,
20336|4190 W HIGHWAY 80 DOUGLAS AZ 85607|4190|W|HIGHWAY 80|||DOUGLAS|AZ|85607||31.366|-109.687|040030006001308|10-1-04-2-6858|7460|0101000020E610000000000080F86B5BC0000000E0B05D3F40|0|0,,
23714|199 W 5TH ST DOUGLAS AZ 85607|199|W|5TH|ST||DOUGLAS|AZ|85607||31.3393|-109.565|040030006001406|10-1-04-2-9899|7461|0101000020E6100000000000602E645BC0000000C0DA563F40|0|0,,
22661|SR 80 DOUGLAS AZ 85607|0||SR 80|||DOUGLAS|AZ|85607||31.3522|-109.579|040030006001410|10-1-04-2-8950|7462|0101000020E61000000000002015655BC0000000002D5A3F40|0|0,,
21461|90 W 9TH ST DOUGLAS AZ 85607|90|W|9TH|ST||DOUGLAS|AZ|85607||31.3435|-109.564|040030006001411|10-1-04-2-7870|7463|0101000020E61000000000004019645BC0000000E0ED573F40|0|0,,
13828|104   5TH ST DOUGLAS AZ 85607|104||5TH|ST||DOUGLAS|AZ|85607||31.3393|-109.56|040030006001420|10-1-04-2-10312|7464|0101000020E610000000000040D4635BC0000000A0DB563F40|0|0,,
18543|100 E 5TH ST DOUGLAS AZ 85607|100|E|5TH|ST||DOUGLAS|AZ|85607||31.3393|-109.561|040030006001420|10-1-04-2-5243|7465|0101000020E610000000000040E0635BC0000000A0DB563F40|0|0,,
23707|104 W 5TH ST DOUGLAS AZ 85607|104|W|5TH|ST||DOUGLAS|AZ|85607||31.3393|-109.56|040030006001420|10-1-04-2-9892|7466|0101000020E610000000000040D4635BC0000000A0DB563F40|0|0,,
21540|100 N CHINO RD DOUGLAS AZ 85607|100|N|CHINO|RD||DOUGLAS|AZ|85607||31.3355|-109.573|040030006001425|10-1-04-2-7941|7467|0101000020E610000000000080B1645BC000000080E4553F40|0|0,,
20610|100 N PAN AMERICAN AVENUE DOUGLAS AZ 85607|100|N|PAN AMERICAN AVENUE|||DOUGLAS|AZ|85607||31.3349|-109.561|040030006001429|10-1-04-2-7103|7468|0101000020E610000000000000E2635BC0000000C0BC553F40|0|0,,
21542|345 E 16TH ST DOUGLAS AZ 85607|345|E|16TH|ST||DOUGLAS|AZ|85607||31.3506|-109.557|040030006001432|10-1-04-2-7943|7469|0101000020E6100000000000E0A4635BC0000000A0BE593F40|0|0,,
20000|300 E 14TH ST DOUGLAS AZ 85607|300|E|14TH|ST||DOUGLAS|AZ|85607||31.3489|-109.557|040030006001433|10-1-04-2-6555|7470|0101000020E6100000000000C0AD635BC0000000004F593F40|0|0,,
22305|410 W FIR AVE PIRTLEVILLE AZ 85626|410|W|FIR|AVE||PIRTLEVILLE|AZ|85626||31.3608|-109.569|040030006002017|10-1-04-2-863|7471|0101000020E61000000000006069645BC0000000205C5C3F40|0|0,,
19515|404 W IRVINE AVE PIRTLEVILLE AZ 85626|404|W|IRVINE|AVE||PIRTLEVILLE|AZ|85626||31.3569|-109.561|040030006002037|10-1-04-2-6118|7472|0101000020E610000000000000E9635BC0000000005E5B3F40|0|0,,
16953|1701 N DOUGLAS AVE DOUGLAS AZ 85607|1701|N|DOUGLAS|AVE||DOUGLAS|AZ|85607||31.3519|-109.562|040030006002048|10-1-04-2-3812|7473|0101000020E6100000000000A0FD635BC0000000A0165A3F40|0|0,,
15202|2200 11TH ST DOUGLAS AZ 85607|2200||11TH|ST||DOUGLAS|AZ|85607|2738|31.3456|-109.527|040030007003018|10-1-04-2-2236|7474|0101000020E610000000000080B7615BC00000008078583F40|0|0,,
21442|3665 N LESLIE CANYON RD DOUGLAS AZ 85607|3665|N|LESLIE CANYON|RD||DOUGLAS|AZ|85607||31.3746|-109.545|040030008001062|10-1-04-2-7853|7475|0101000020E6100000000000C0E3625BC0000000E0E55F3F40|0|0,,
19662|1255 E 21ST ST DOUGLAS AZ 85607|1255|E|21ST|ST||DOUGLAS|AZ|85607||31.3564|-109.542|040030008001104|10-1-04-2-6250|7476|0101000020E610000000000020B0625BC0000000003C5B3F40|0|0,,
14607|1402 ANTONIO AVE DOUGLAS AZ 85607|1402||ANTONIO|AVE||DOUGLAS|AZ|85607||31.3486|-109.532|040030008002001|10-1-04-2-1700|7477|0101000020E61000000000000012625BC0000000803F593F40|0|0,,
21539|1551 E 15TH ST DOUGLAS AZ 85607|1551|E|15TH|ST||DOUGLAS|AZ|85607||31.3496|-109.538|040030008002003|10-1-04-2-7940|7478|0101000020E6100000000000206C625BC0000000607C593F40|0|0,,
20974|1706 E 10TH ST DOUGLAS AZ 85607|1706|E|10TH|ST||DOUGLAS|AZ|85607||31.3445|-109.535|040030008002014|10-1-04-2-7431|7479|0101000020E6100000000000003E625BC0000000A031583F40|0|0,,
17102|1101 N SAN ANTONIO AVE DOUGLAS AZ 85607|1101|N|SAN ANTONIO|AVE||DOUGLAS|AZ|85607||31.3457|-109.532|040030008002018|10-1-04-2-3947|7480|0101000020E6100000000000E010625BC0000000A07C583F40|0|0,,
17879|1940 11TH ST DOUGLAS AZ 85607|1940||11TH|ST||DOUGLAS|AZ|85607||31.3455|-109.531|040030008002018|10-1-04-2-4646|7481|0101000020E6100000000000A0FC615BC00000002075583F40|0|0,,
18003|1932 11TH ST DOUGLAS AZ 85607|1932||11TH|ST||DOUGLAS|AZ|85607||31.3455|-109.532|040030008002018|10-1-04-2-4758|7482|0101000020E61000000000006006625BC0000000A075583F40|0|0,,
18947|1930   11TH ST DOUGLAS AZ 85607|1930||11TH|ST||DOUGLAS|AZ|85607||31.3455|-109.531|040030008002018|10-1-04-2-5607|7483|0101000020E61000000000002000625BC00000002075583F40|0|0,,
21452|1930 11TH ST DOUGLAS AZ 85607|1930||11TH|ST||DOUGLAS|AZ|85607||31.3455|-109.531|040030008002018|10-1-04-2-7862|7484|0101000020E61000000000002000625BC00000002075583F40|0|0,,
19140|1400 E 10TH ST DOUGLAS AZ 85607|1400|E|10TH|ST||DOUGLAS|AZ|85607||31.3445|-109.54|040030008002022|10-1-04-2-5781|7485|0101000020E6100000000000E092625BC00000006030583F40|0|0,,
18866|1815   9TH ST DOUGLAS AZ 85607|1815||9TH|ST||DOUGLAS|AZ|85607||31.3434|-109.533|040030008003012|10-1-04-2-5534|7486|0101000020E6100000000000601E625BC000000000E6573F40|0|0,,
21535|1815 E 9TH ST DOUGLAS AZ 85607|1815|E|9TH|ST||DOUGLAS|AZ|85607||31.3434|-109.533|040030008003012|10-1-04-2-7937|7487|0101000020E6100000000000601E625BC000000000E6573F40|0|0,,
14608|1402 SAN ANTONIO AVE DOUGLAS AZ 85607|1402||SAN ANTONIO|AVE||DOUGLAS|AZ|85607||31.3353|-109.532|040030008003042|10-1-04-2-1701|7488|0101000020E61000000000000011625BC000000060D6553F40|0|0,,
14066|1700 N LOUIS AVE DOUGLAS AZ 85607|1700|N|LOUIS|AVE||DOUGLAS|AZ|85607|2337|31.3522|-109.535|040030008004010|10-1-04-2-1213|7489|0101000020E6100000000000A039625BC000000080275A3F40|0|0,,
17762|1500 15TH ST DOUGLAS AZ 85607|1500||15TH|ST||DOUGLAS|AZ|85607||31.3496|-109.539|040030008004010|10-1-04-2-4540|7490|0101000020E6100000000000A07B625BC00000000080593F40|0|0,,
19172|1500 15TH ST DOUGLAS AZ 85607|1500||15TH|ST||DOUGLAS|AZ|85607||31.3497|-109.539|040030008004010|10-1-04-2-581|7491|0101000020E61000000000006078625BC00000000083593F40|0|0,,
20449|1500 15TH ST DOUGLAS AZ 85607|1500||15TH|ST||DOUGLAS|AZ|85607|1797|31.3497|-109.539|040030008004010|10-1-04-2-696|7492|0101000020E61000000000006078625BC00000000083593F40|0|0,,
14680|1650 WASHINGTON AVE DOUGLAS AZ 85607|1650||WASHINGTON|AVE||DOUGLAS|AZ|85607|1899|31.3518|-109.528|040030008004022|10-1-04-2-1767|7493|0101000020E610000000000060D1615BC0000000600F5A3F40|0|0,,
17011|936 F AVE DOUGLAS AZ 85607|936||F|AVE||DOUGLAS|AZ|85607||31.3439|-109.553|040030009011002|10-1-04-2-3865|7494|0101000020E61000000000002064635BC0000000800A583F40|0|0,,
17757|541 10TH ST DOUGLAS AZ 85607|541||10TH|ST||DOUGLAS|AZ|85607||31.3444|-109.553|040030009011002|10-1-04-2-4536|7495|0101000020E6100000000000206C635BC0000000602D583F40|0|0,,
21536|425 E 10TH ST DOUGLAS AZ 85607|425|E|10TH|ST||DOUGLAS|AZ|85607||31.3444|-109.555|040030009011003|10-1-04-2-7938|7496|0101000020E61000000000004089635BC0000000602D583F40|0|0,,
21537|425 10TH ST DOUGLAS AZ 85607|425||10TH|ST||DOUGLAS|AZ|85607||31.3444|-109.555|040030009011003|10-1-04-2-7939|7497|0101000020E61000000000004089635BC0000000602D583F40|0|0,,
21541|425 E 10TH ST DOUGLAS AZ 85607|425|E|10TH|ST||DOUGLAS|AZ|85607||31.3444|-109.555|040030009011003|10-1-04-2-7942|7498|0101000020E61000000000004089635BC0000000602D583F40|0|0,,
19980|661 G AVE DOUGLAS AZ 85607|661||G|AVE||DOUGLAS|AZ|85607||31.3411|-109.555|040030009011018|10-1-04-2-6537|7499|0101000020E6100000000000607D635BC0000000A051573F40|0|0,,
21423|515 7TH ST DOUGLAS AZ 85607|515||7TH|ST||DOUGLAS|AZ|85607||31.3413|-109.554|040030009011018|10-1-04-2-7836|7500|0101000020E6100000000000E078635BC0000000205D573F40|0|0,,
21426|661 G AVE DOUGLAS AZ 85607|661||G|AVE||DOUGLAS|AZ|85607||31.3411|-109.555|040030009011018|10-1-04-2-7839|7501|0101000020E6100000000000607D635BC0000000A051573F40|0|0,,
21444|661 G AVE DOUGLAS AZ 85607|661||G|AVE||DOUGLAS|AZ|85607||31.3411|-109.555|040030009011018|10-1-04-2-7855|7502|0101000020E6100000000000607D635BC0000000A051573F40|0|0,,
17472|510 G AVE DOUGLAS AZ 85607|510||G|AVE||DOUGLAS|AZ|85607||31.3394|-109.555|040030009011024|10-1-04-2-428|7503|0101000020E6100000000000807E635BC0000000A0E3563F40|0|0,,
15043|735 7TH ST DOUGLAS AZ 85607|735||7TH|ST||DOUGLAS|AZ|85607|2999|31.3412|-109.551|040030009011028|10-1-04-2-2093|7504|0101000020E61000000000000041635BC0000000805B573F40|0|0,,
18138|1235 7TH ST DOUGLAS AZ 85607|1235||7TH|ST||DOUGLAS|AZ|85607|3099|31.3412|-109.543|040030009012019|10-1-04-2-488|7505|0101000020E610000000000080C6625BC0000000C05A573F40|0|0,,
20989|615 2ND ST DOUGLAS AZ 85607|615||2ND|ST||DOUGLAS|AZ|85607||31.3362|-109.552|040030009013025|10-1-04-2-7445|7506|0101000020E61000000000006052635BC0000000600F563F40|0|0,,
17428|1415 F AVE DOUGLAS AZ 85607|1415||F|AVE||DOUGLAS|AZ|85607||31.3487|-109.553|040030009021015|10-1-04-2-424|7507|0101000020E61000000000000062635BC00000002047593F40|0|0,,
17483|1415 F AVE DOUGLAS AZ 85607|1415||F|AVE||DOUGLAS|AZ|85607|2434|31.3487|-109.553|040030009021015|10-1-04-2-429|7508|0101000020E61000000000000062635BC00000002047593F40|0|0,,
20611|2100 A AVE DOUGLAS AZ 85607|2100||A|AVE||DOUGLAS|AZ|85607||31.3558|-109.545|040030009021029|10-1-04-2-7104|7509|0101000020E6100000000000E0E7625BC0000000C0135B3F40|0|0,,
20613|900 21ST ST DOUGLAS AZ 85607|900||21ST|ST||DOUGLAS|AZ|85607||31.3557|-109.548|040030009021029|10-1-04-2-7106|7510|0101000020E61000000000006016635BC0000000A00F5B3F40|0|0,,
16416|815 15TH ST DOUGLAS AZ 85607|815||15TH|ST||DOUGLAS|AZ|85607||31.3496|-109.549|040030009022013|10-1-04-2-3329|7511|0101000020E61000000000008024635BC0000000607C593F40|0|0,,
20805|1100 15TH ST DOUGLAS AZ 85607|1100||15TH|ST||DOUGLAS|AZ|85607|1796|31.3497|-109.545|040030009022017|10-1-04-2-728|7512|0101000020E6100000000000A0E7625BC00000000083593F40|0|0,,
15774|1132 12TH ST DOUGLAS AZ 85607|1132||12TH|ST||DOUGLAS|AZ|85607||31.3466|-109.545|040030009023001|10-1-04-2-2751|7513|0101000020E6100000000000E0E0625BC000000080BA583F40|0|0,,
14892|840 E 12TH ST DOUGLAS AZ 85607|840|E|12TH|ST||DOUGLAS|AZ|85607|1936|31.3466|-109.549|040030009023004|10-1-04-2-1958|7514|0101000020E6100000000000E026635BC000000020BB583F40|0|0,,
16258|1205 F AVE DOUGLAS AZ 85607|1205||F|AVE||DOUGLAS|AZ|85607||31.3469|-109.553|040030009023006|10-1-04-2-3187|7515|0101000020E6100000000000E062635BC000000080CC583F40|0|0,,
14840|1840 E BENSON HWY TUCSON AZ 85714|1840|E|BENSON|HWY||TUCSON|AZ|85714|2018|31.3466|-109.554|040030009023007|10-1-04-2-1910|7516|0101000020E6100000000000E074635BC000000040BB583F40|0|0,,
16912|1012 G AVE DOUGLAS AZ 85607|1012||G|AVE||DOUGLAS|AZ|85607||31.3448|-109.555|040030009023011|10-1-04-2-3776|7517|0101000020E6100000000000807E635BC0000000A043583F40|0|0,,
16025|560 E 10TH ST DOUGLAS AZ 85607|560|E|10TH|ST||DOUGLAS|AZ|85607||31.3445|-109.554|040030009023012|10-1-04-2-2978|7518|0101000020E6100000000000806D635BC00000006031583F40|0|0,,
16852|1100 F AVE DOUGLAS AZ 85607|1100||F|AVE||DOUGLAS|AZ|85607||31.3457|-109.553|040030009023013|10-1-04-2-3721|7519|0101000020E6100000000000E063635BC00000002081583F40|0|0,,
21067|1140 F AVE DOUGLAS AZ 85607|1140||F|AVE||DOUGLAS|AZ|85607||31.3463|-109.553|040030009023013|10-1-04-2-7515|7520|0101000020E6100000000000E063635BC000000040A5583F40|0|0,,
21433|640 10TH ST DOUGLAS AZ 85607|640||10TH|ST||DOUGLAS|AZ|85607||31.3445|-109.552|040030009023027|10-1-04-2-7845|7521|0101000020E6100000000000A054635BC00000000031583F40|0|0,,
21451|640 10TH ST DOUGLAS AZ 85607|640||10TH|ST||DOUGLAS|AZ|85607||31.3445|-109.552|040030009023027|10-1-04-2-7861|7522|0101000020E6100000000000A054635BC00000000031583F40|0|0,,
19015|644 TOMBSTONE CANYON BISBEE AZ 85603|644||TOMBSTONE CANYON|||BISBEE|AZ|85603||31.4478|-109.929|040030010001060|10-1-04-2-5669|7523|0101000020E6100000000000E06D7B5BC000000020A6723F40|0|0,,
19591|645 TOMBSTONE CANYON RD BISBEE AZ 85603|645||TOMBSTONE CANYON|RD||BISBEE|AZ|85603||31.4479|-109.929|040030010001060|10-1-04-2-6187|7524|0101000020E6100000000000E06C7B5BC000000060A6723F40|0|0,,
19982|205 N JUDD DR BISBEE AZ 85603|205|N|JUDD|DR||BISBEE|AZ|85603||31.4326|-109.872|040030010001066|10-1-04-2-6539|7525|0101000020E6100000000000E0C6775BC000000020C06E3F40|0|0,,
21319|207 N JUDD DR BISBEE AZ 85603|207|N|JUDD|DR||BISBEE|AZ|85603||31.4323|-109.87|040030010001066|10-1-04-2-7742|7526|0101000020E610000000000020AF775BC000000020AE6E3F40|0|0,,
21425|207 N JUDD DR BISBEE AZ 85603|207|N|JUDD|DR||BISBEE|AZ|85603||31.4323|-109.87|040030010001066|10-1-04-2-7838|7527|0101000020E610000000000020AF775BC000000020AE6E3F40|0|0,,
21437|11 CLAWSON AVE BISBEE AZ 85603|11||CLAWSON|AVE||BISBEE|AZ|85603||31.4435|-109.915|040030010001069|10-1-04-2-7849|7528|0101000020E6100000000000808D7A5BC0000000008B713F40|0|0,,
16004|100 CLAWSON AVE BISBEE AZ 85603|100||CLAWSON|AVE||BISBEE|AZ|85603|99|31.4433|-109.917|040030010002006|10-1-04-2-2959|7529|0101000020E6100000000000E0A87A5BC0000000A07C713F40|0|0,,
21448|100 CLAWSON AVE BISBEE AZ 85603|100||CLAWSON|AVE||BISBEE|AZ|85603||31.4432|-109.917|040030010002006|10-1-04-2-7859|7530|0101000020E6100000000000C0AE7A5BC0000000C075713F40|0|0,,
23245|99 MAIN ST BISBEE AZ 85603|99||MAIN|ST||BISBEE|AZ|85603||31.4413|-109.918|040030010002006|10-1-04-2-9476|7531|0101000020E610000000000080C27A5BC0000000A0FA703F40|0|0,,
23098|2 COPPER QUEEN PLAZA BISBEE AZ 85603|2||COPPER QUEEN|PLAZA||BISBEE|AZ|85603||31.4418|-109.915|040030010002011|10-1-04-2-9343|7532|0101000020E6100000000000E08C7A5BC0000000A01B713F40|0|0,,
21456|4 LEDGE AVE BISBEE AZ 85603|4||LEDGE|AVE||BISBEE|AZ|85603||31.4418|-109.92|040030010002014|10-1-04-2-7866|7533|0101000020E610000000000040DE7A5BC0000000E01A713F40|0|0,,
16013|6 MAIN ST BISBEE AZ 85603|6||MAIN|ST||BISBEE|AZ|85603|9901|31.4416|-109.915|040030010002015|10-1-04-2-2967|7534|0101000020E610000000000000927A5BC0000000C00D713F40|0|0,,
21421|150 QUALITY HILL RD BISBEE AZ 85603|150||QUALITY HILL|RD||BISBEE|AZ|85603||31.4418|-109.921|040030010002035|10-1-04-2-7834|7535|0101000020E6100000000000A0F07A5BC0000000601C713F40|0|0,,
